,Adj Close,Close,High,Low,Open,Volume
1961-09-11,67.28,67.28,67.28,67.28,67.28,2790000.0
1961-09-12,67.96,67.96,67.96,67.96,67.96,2950000.0
1961-09-13,68.01,68.01,68.01,68.01,68.01,3110000.0
1961-09-14,67.53,67.53,67.53,67.53,67.53,2920000.0
1961-09-15,67.65,67.65,67.65,67.65,67.65,3130000.0
1961-09-18,67.21,67.21,67.21,67.21,67.21,3550000.0
1961-09-19,66.08,66.08,66.08,66.08,66.08,3260000.0
1961-09-20,66.96,66.96,66.96,66.96,66.96,2700000.0
1961-09-21,66.99,66.99,66.99,66.99,66.99,3340000.0
1961-09-22,66.72,66.72,66.72,66.72,66.72,3070000.0
1961-09-25,65.77,65.77,65.77,65.77,65.77,3700000.0
1961-09-26,65.78,65.78,65.78,65.78,65.78,3320000.0
1961-09-27,66.47,66.47,66.47,66.47,66.47,3440000.0
1961-09-28,66.58,66.58,66.58,66.58,66.58,3000000.0
1961-09-29,66.73,66.73,66.73,66.73,66.73,3060000.0
1961-10-02,66.77,66.77,66.77,66.77,66.77,2800000.0
1961-10-03,66.73,66.73,66.73,66.73,66.73,2680000.0
1961-10-04,67.18,67.18,67.18,67.18,67.18,3380000.0
1961-10-05,67.77,67.77,67.77,67.77,67.77,3920000.0
1961-10-06,66.97,66.97,66.97,66.97,66.97,3470000.0
1961-10-09,67.94,67.94,67.94,67.94,67.94,2920000.0
1961-10-10,68.11,68.11,68.11,68.11,68.11,3430000.0
1961-10-11,68.17,68.17,68.17,68.17,68.17,3670000.0
1961-10-12,68.16,68.16,68.16,68.16,68.16,3060000.0
1961-10-13,68.04,68.04,68.04,68.04,68.04,3090000.0
1961-10-16,67.85,67.85,67.85,67.85,67.85,2840000.0
1961-10-17,67.87,67.87,67.87,67.87,67.87,3110000.0
1961-10-18,68.21,68.21,68.21,68.21,68.21,3520000.0
1961-10-19,68.45,68.45,68.45,68.45,68.45,3850000.0
1961-10-20,68.0,68.0,68.0,68.0,68.0,3470000.0
1961-10-23,68.06,68.06,68.06,68.06,68.06,3440000.0
1961-10-24,67.98,67.98,67.98,67.98,67.98,3430000.0
1961-10-25,68.34,68.34,68.34,68.34,68.34,3590000.0
1961-10-26,68.46,68.46,68.46,68.46,68.46,3330000.0
1961-10-27,68.34,68.34,68.34,68.34,68.34,3200000.0
1961-10-30,68.42,68.42,68.42,68.42,68.42,3430000.0
1961-10-31,68.62,68.62,68.62,68.62,68.62,3350000.0
1961-11-01,68.73,68.73,68.73,68.73,68.73,3210000.0
1961-11-02,69.11,69.11,69.11,69.11,69.11,3890000.0
1961-11-03,69.47,69.47,69.47,69.47,69.47,4070000.0
1961-11-06,70.01,70.01,70.01,70.01,70.01,4340000.0
1961-11-08,70.87,70.87,70.87,70.87,70.87,6090000.0
1961-11-09,70.77,70.77,70.77,70.77,70.77,4680000.0
1961-11-10,71.07,71.07,71.07,71.07,71.07,4180000.0
1961-11-13,71.27,71.27,71.27,71.27,71.27,4540000.0
1961-11-14,71.66,71.66,71.66,71.66,71.66,4750000.0
1961-11-15,71.67,71.67,71.67,71.67,71.67,4660000.0
1961-11-16,71.62,71.62,71.62,71.62,71.62,3980000.0
1961-11-17,71.62,71.62,71.62,71.62,71.62,3960000.0
1961-11-20,71.72,71.72,71.72,71.72,71.72,4190000.0
1961-11-21,71.78,71.78,71.78,71.78,71.78,4890000.0
1961-11-22,71.7,71.7,71.7,71.7,71.7,4500000.0
1961-11-24,71.84,71.84,71.84,71.84,71.84,4020000.0
1961-11-27,71.85,71.85,71.85,71.85,71.85,4700000.0
1961-11-28,71.75,71.75,71.75,71.75,71.75,4360000.0
1961-11-29,71.7,71.7,71.7,71.7,71.7,4550000.0
1961-11-30,71.32,71.32,71.32,71.32,71.32,4210000.0
1961-12-01,71.78,71.78,71.78,71.78,71.78,4420000.0
1961-12-04,72.01,72.01,72.01,72.01,72.01,4560000.0
1961-12-05,71.93,71.93,71.93,71.93,71.93,4330000.0
1961-12-06,71.99,71.99,71.99,71.99,71.99,4200000.0
1961-12-07,71.7,71.7,71.7,71.7,71.7,3900000.0
1961-12-08,72.04,72.04,72.04,72.04,72.04,4010000.0
1961-12-11,72.39,72.39,72.39,72.39,72.39,4360000.0
1961-12-12,72.64,72.64,72.64,72.64,72.64,4680000.0
1961-12-13,72.53,72.53,72.53,72.53,72.53,4890000.0
1961-12-14,71.98,71.98,71.98,71.98,71.98,4350000.0
1961-12-15,72.01,72.01,72.01,72.01,72.01,3710000.0
1961-12-18,71.76,71.76,71.76,71.76,71.76,3810000.0
1961-12-19,71.26,71.26,71.26,71.26,71.26,3440000.0
1961-12-20,71.12,71.12,71.12,71.12,71.12,3640000.0
1961-12-21,70.86,70.86,70.86,70.86,70.86,3440000.0
1961-12-22,70.91,70.91,70.91,70.91,70.91,3390000.0
1961-12-26,71.02,71.02,71.02,71.02,71.02,3180000.0
1961-12-27,71.65,71.65,71.65,71.65,71.65,4170000.0
1961-12-28,71.69,71.69,71.69,71.69,71.69,4530000.0
1961-12-29,71.55,71.55,71.55,71.55,71.55,5370000.0
1962-01-02,70.96,70.96,71.96,70.71,71.55,3120000.0
1962-01-03,71.13,71.13,71.48,70.38,70.96,3590000.0
1962-01-04,70.64,70.64,71.62,70.45,71.13,4450000.0
1962-01-05,69.66,69.66,70.84,69.35,70.64,4630000.0
1962-01-08,69.12,69.12,69.84,68.17,69.66,4620000.0
1962-01-09,69.15,69.15,69.93,68.83,69.12,3600000.0
1962-01-10,68.96,68.96,69.58,68.62,69.15,3300000.0
1962-01-11,69.37,69.37,69.54,68.57,68.96,3390000.0
1962-01-12,69.61,69.61,70.17,69.23,69.37,3730000.0
1962-01-15,69.47,69.47,69.96,69.06,69.61,3450000.0
1962-01-16,69.07,69.07,69.61,68.68,69.47,3650000.0
1962-01-17,68.32,68.32,69.31,68.13,69.07,3780000.0
1962-01-18,68.39,68.39,68.73,67.75,68.32,3460000.0
1962-01-19,68.75,68.75,70.08,68.14,68.39,3800000.0
1962-01-22,68.81,68.81,69.37,68.45,68.75,3810000.0
1962-01-23,68.29,68.29,68.96,68.0,68.81,3350000.0
1962-01-24,68.4,68.4,68.68,67.55,68.29,3760000.0
1962-01-25,68.35,68.35,69.05,68.1,68.4,3560000.0
1962-01-26,68.13,68.13,68.67,67.83,68.35,3330000.0
1962-01-29,67.9,67.9,68.5,67.55,68.13,3050000.0
1962-01-30,68.17,68.17,68.65,67.62,67.9,3520000.0
1962-01-31,68.84,68.84,69.09,68.12,68.17,3840000.0
1962-02-01,69.26,69.26,69.65,68.56,68.84,4260000.0
1962-02-02,69.81,69.81,70.02,69.02,69.26,3950000.0
1962-02-05,69.88,69.88,70.3,69.42,69.81,3890000.0
1962-02-06,69.96,69.96,70.32,69.41,69.88,3650000.0
1962-02-07,70.42,70.42,70.67,69.78,69.96,4140000.0
1962-02-08,70.58,70.58,70.95,70.16,70.42,3810000.0
1962-02-09,70.48,70.48,70.83,69.93,70.58,3370000.0
1962-02-12,70.46,70.46,70.81,70.14,70.48,2620000.0
1962-02-13,70.45,70.45,70.89,70.07,70.46,3400000.0
1962-02-14,70.42,70.42,70.79,70.03,70.45,3630000.0
1962-02-15,70.74,70.74,71.06,70.23,70.42,3470000.0
1962-02-16,70.59,70.59,71.13,70.27,70.74,3700000.0
1962-02-19,70.41,70.41,70.96,70.12,70.59,3350000.0
1962-02-20,70.66,70.66,70.91,70.13,70.41,3300000.0
1962-02-21,70.32,70.32,70.97,70.12,70.66,3310000.0
1962-02-23,70.16,70.16,70.57,69.73,70.32,3230000.0
1962-02-26,69.76,69.76,70.33,69.44,70.16,2910000.0
1962-02-27,69.89,69.89,70.32,69.48,69.76,3110000.0
1962-02-28,69.96,69.96,70.42,69.57,69.89,3030000.0
1962-03-01,70.2,70.2,70.6,69.76,69.96,2960000.0
1962-03-02,70.16,70.16,70.16,69.75,70.16,2980000.0
1962-03-05,70.01,70.01,70.48,69.65,70.16,3020000.0
1962-03-06,69.78,69.78,70.24,69.46,70.01,2870000.0
1962-03-07,69.69,69.69,70.07,69.37,69.78,2890000.0
1962-03-08,70.19,70.19,70.37,69.4,69.69,3210000.0
1962-03-09,70.42,70.42,70.71,70.0,70.19,3340000.0
1962-03-12,70.4,70.4,70.76,70.02,70.42,3280000.0
1962-03-13,70.6,70.6,70.86,70.06,70.4,3200000.0
1962-03-14,70.91,70.91,71.25,70.48,70.6,3670000.0
1962-03-15,71.06,71.06,71.44,70.59,70.91,3250000.0
1962-03-16,70.94,70.94,71.34,70.67,71.06,3060000.0
1962-03-19,70.85,70.85,71.31,70.53,70.94,3220000.0
1962-03-20,70.66,70.66,71.08,70.4,70.85,3060000.0
1962-03-21,70.51,70.51,70.93,70.16,70.66,3360000.0
1962-03-22,70.4,70.4,70.84,70.14,70.51,3130000.0
1962-03-23,70.45,70.45,70.78,70.12,70.4,3050000.0
1962-03-26,69.89,69.89,70.63,69.73,70.45,3040000.0
1962-03-27,69.7,69.7,70.2,69.41,69.89,3090000.0
1962-03-28,70.04,70.04,70.33,69.54,69.7,2940000.0
1962-03-29,70.01,70.01,70.5,69.81,70.04,2870000.0
1962-03-30,69.55,69.55,70.09,69.16,70.01,2950000.0
1962-04-02,69.37,69.37,69.82,69.13,69.55,2790000.0
1962-04-03,68.81,68.81,69.53,68.53,69.37,3350000.0
1962-04-04,68.49,68.49,69.22,68.33,68.81,3290000.0
1962-04-05,68.91,68.91,69.09,68.12,68.49,3130000.0
1962-04-06,68.84,68.84,69.42,68.58,68.91,2730000.0
1962-04-09,68.31,68.31,69.02,68.09,68.84,3020000.0
1962-04-10,68.56,68.56,68.8,67.94,68.31,2880000.0
1962-04-11,68.41,68.41,69.26,68.24,68.56,3240000.0
1962-04-12,67.9,67.9,68.43,67.47,68.41,3320000.0
1962-04-13,67.9,67.9,68.11,67.03,67.9,3470000.0
1962-04-16,67.6,67.6,68.19,67.21,67.9,3070000.0
1962-04-17,67.9,67.9,68.2,67.24,67.6,2940000.0
1962-04-18,68.27,68.27,68.72,67.83,67.9,3350000.0
1962-04-19,68.59,68.59,68.9,68.07,68.27,3100000.0
1962-04-23,68.53,68.53,69.01,68.17,68.59,3240000.0
1962-04-24,68.46,68.46,68.91,68.16,68.53,3040000.0
1962-04-25,67.71,67.71,68.58,67.53,68.46,3340000.0
1962-04-26,67.05,67.05,67.97,66.92,67.71,3650000.0
1962-04-27,66.3,66.3,67.61,65.99,67.05,4140000.0
1962-04-30,65.24,65.24,66.9,64.95,66.3,4150000.0
1962-05-01,65.7,65.7,65.94,63.76,65.24,5100000.0
1962-05-02,65.99,65.99,66.67,65.56,65.7,3780000.0
1962-05-03,66.53,66.53,66.93,65.81,65.99,3320000.0
1962-05-04,66.24,66.24,66.8,65.8,66.53,3010000.0
1962-05-07,66.02,66.02,66.56,65.66,66.24,2530000.0
1962-05-08,65.17,65.17,66.13,64.88,66.02,3020000.0
1962-05-09,64.26,64.26,65.17,64.02,65.17,3670000.0
1962-05-10,63.57,63.57,64.39,62.99,64.26,4730000.0
1962-05-11,62.65,62.65,64.1,62.44,63.57,4510000.0
1962-05-14,63.1,63.1,63.31,61.11,62.65,5990000.0
1962-05-15,64.29,64.29,64.87,63.41,63.41,4780000.0
1962-05-16,64.27,64.27,64.88,63.82,64.29,3360000.0
1962-05-17,63.93,63.93,64.41,63.38,64.27,2950000.0
1962-05-18,63.82,63.82,64.14,63.29,63.93,2490000.0
1962-05-21,63.59,63.59,64.0,63.21,63.82,2260000.0
1962-05-22,62.34,62.34,63.69,62.26,63.59,3640000.0
1962-05-23,61.11,61.11,62.42,60.9,62.34,5450000.0
1962-05-24,60.62,60.62,61.79,60.36,61.11,5250000.0
1962-05-25,59.47,59.47,60.98,59.0,60.62,6380000.0
1962-05-28,55.5,55.5,59.15,55.42,59.15,9350000.0
1962-05-29,58.08,58.08,58.29,53.13,55.5,14750000.0
1962-05-31,59.63,59.63,60.82,58.8,58.8,10710000.0
1962-06-01,59.38,59.38,59.96,58.52,59.63,5760000.0
1962-06-04,57.27,57.27,59.12,57.14,59.12,5380000.0
1962-06-05,57.57,57.57,58.42,56.33,57.27,6140000.0
1962-06-06,58.39,58.39,59.17,57.64,57.64,4190000.0
1962-06-07,58.4,58.4,58.9,58.0,58.39,2760000.0
1962-06-08,58.45,58.45,58.97,58.14,58.4,2560000.0
1962-06-11,57.82,57.82,58.58,57.51,58.45,2870000.0
1962-06-12,56.34,56.34,57.66,56.23,57.66,4690000.0
1962-06-13,55.5,55.5,56.8,55.24,56.34,5850000.0
1962-06-14,54.33,54.33,56.0,54.12,55.5,6240000.0
1962-06-15,55.89,55.89,55.96,53.66,54.33,7130000.0
1962-06-18,55.74,55.74,56.53,54.97,55.89,4580000.0
1962-06-19,55.54,55.54,55.88,54.98,55.74,2680000.0
1962-06-20,54.78,54.78,55.92,54.66,55.54,3360000.0
1962-06-21,53.59,53.59,54.78,53.5,54.78,4560000.0
1962-06-22,52.68,52.68,53.78,52.48,53.59,5640000.0
1962-06-25,52.45,52.45,52.96,51.35,52.68,7090000.0
1962-06-26,52.32,52.32,53.58,52.1,52.45,4630000.0
1962-06-27,52.6,52.6,52.83,51.77,52.32,3890000.0
1962-06-28,54.41,54.41,54.64,52.98,52.98,5440000.0
1962-06-29,54.75,54.75,55.47,54.2,54.41,4720000.0
1962-07-02,55.86,55.86,56.02,54.47,54.75,3450000.0
1962-07-03,56.49,56.49,56.74,55.57,55.86,3920000.0
1962-07-05,56.81,56.81,57.1,56.15,56.49,3350000.0
1962-07-06,56.17,56.17,56.73,55.64,56.73,3110000.0
1962-07-09,56.55,56.55,56.73,55.54,56.17,2950000.0
1962-07-10,57.2,57.2,58.36,56.99,56.99,7120000.0
1962-07-11,57.73,57.73,57.95,56.77,57.2,4250000.0
1962-07-12,58.03,58.03,58.67,57.59,57.73,5370000.0
1962-07-13,57.83,57.83,58.18,57.23,58.03,3380000.0
1962-07-16,57.83,57.83,58.1,57.18,57.83,3130000.0
1962-07-17,56.78,56.78,57.96,56.68,57.83,3500000.0
1962-07-18,56.2,56.2,56.81,55.86,56.78,3620000.0
1962-07-19,56.42,56.42,56.95,55.96,56.2,3090000.0
1962-07-20,56.81,56.81,57.09,56.27,56.42,2610000.0
1962-07-23,56.8,56.8,57.32,56.53,56.81,2770000.0
1962-07-24,56.36,56.36,56.93,56.14,56.8,2560000.0
1962-07-25,56.46,56.46,56.67,55.78,56.36,2910000.0
1962-07-26,56.77,56.77,57.18,56.16,56.46,2790000.0
1962-07-27,57.2,57.2,57.36,56.56,56.77,2890000.0
1962-07-30,57.83,57.83,57.98,57.08,57.2,3200000.0
1962-07-31,58.23,58.23,58.58,57.74,57.83,4190000.0
1962-08-01,57.75,57.75,58.3,57.51,58.23,3100000.0
1962-08-02,57.98,57.98,58.2,57.38,57.75,3410000.0
1962-08-03,58.12,58.12,58.32,57.63,57.98,5990000.0
1962-08-06,57.75,57.75,58.35,57.54,58.12,3110000.0
1962-08-07,57.36,57.36,57.81,57.07,57.75,2970000.0
1962-08-08,57.51,57.51,57.64,56.76,57.36,3080000.0
1962-08-09,57.57,57.57,57.88,57.19,57.51,2670000.0
1962-08-10,57.55,57.55,57.85,57.16,57.57,2470000.0
1962-08-13,57.63,57.63,57.9,57.22,57.55,2670000.0
1962-08-14,58.25,58.25,58.43,57.41,57.63,3640000.0
1962-08-15,58.66,58.66,59.11,58.22,58.25,4880000.0
1962-08-16,58.64,58.64,59.11,58.24,58.66,4180000.0
1962-08-17,59.01,59.01,59.24,58.43,58.64,3430000.0
1962-08-20,59.37,59.37,59.72,58.9,59.01,4580000.0
1962-08-21,59.12,59.12,59.66,58.9,59.37,3730000.0
1962-08-22,59.78,59.78,59.93,58.91,59.12,4520000.0
1962-08-23,59.7,59.7,60.33,59.47,59.78,4770000.0
1962-08-24,59.58,59.58,59.92,59.18,59.7,2890000.0
1962-08-27,59.55,59.55,59.94,59.24,59.58,3140000.0
1962-08-28,58.79,58.79,59.61,58.66,59.55,3180000.0
1962-08-29,58.66,58.66,58.96,58.17,58.79,2900000.0
1962-08-30,58.68,58.68,59.06,58.39,58.66,2260000.0
1962-08-31,59.12,59.12,59.25,58.45,58.68,2830000.0
1962-09-04,58.56,58.56,59.49,58.44,59.12,2970000.0
1962-09-05,58.12,58.12,58.77,57.95,58.56,3050000.0
1962-09-06,58.36,58.36,58.6,57.72,58.12,3180000.0
1962-09-07,58.38,58.38,58.9,58.09,58.36,2890000.0
1962-09-10,58.45,58.45,58.64,57.88,58.38,2520000.0
1962-09-11,58.59,58.59,58.93,58.17,58.45,3040000.0
1962-09-12,58.84,58.84,59.06,58.4,58.59,3100000.0
1962-09-13,58.7,58.7,59.18,58.46,58.84,3100000.0
1962-09-14,58.89,58.89,59.14,58.4,58.7,2880000.0
1962-09-17,59.08,59.08,59.42,58.65,58.89,3330000.0
1962-09-18,59.03,59.03,59.54,58.77,59.08,3690000.0
1962-09-19,58.95,58.95,59.26,58.59,59.03,2950000.0
1962-09-20,58.54,58.54,59.29,58.33,58.95,3350000.0
1962-09-21,57.69,57.69,58.64,57.43,58.54,4280000.0
1962-09-24,56.63,56.63,57.45,56.3,57.45,5000000.0
1962-09-25,56.96,56.96,57.22,56.12,56.63,3620000.0
1962-09-26,56.15,56.15,57.29,55.92,56.96,3550000.0
1962-09-27,55.77,55.77,56.55,55.53,56.15,3540000.0
1962-09-28,56.27,56.27,56.58,55.59,55.77,2850000.0
1962-10-01,55.49,55.49,56.31,55.26,56.27,3090000.0
1962-10-02,56.1,56.1,56.46,55.31,55.49,3000000.0
1962-10-03,56.16,56.16,56.71,55.84,56.1,2610000.0
1962-10-04,56.7,56.7,56.84,55.9,56.16,2530000.0
1962-10-05,57.07,57.07,57.3,56.55,56.7,2730000.0
1962-10-08,57.07,57.07,57.41,56.68,57.07,1950000.0
1962-10-09,57.2,57.2,57.4,56.71,57.07,2340000.0
1962-10-10,57.24,57.24,57.83,56.96,57.2,3040000.0
1962-10-11,57.05,57.05,57.46,56.78,57.24,2460000.0
1962-10-12,56.95,56.95,57.21,56.66,57.05,2020000.0
1962-10-15,57.27,57.27,57.5,56.66,56.95,2640000.0
1962-10-16,57.08,57.08,57.63,56.87,57.27,2860000.0
1962-10-17,56.89,56.89,57.23,56.37,57.08,3240000.0
1962-10-18,56.34,56.34,57.02,56.18,56.89,3280000.0
1962-10-19,55.59,55.59,56.54,55.34,56.34,4650000.0
1962-10-22,54.96,54.96,55.48,54.38,55.48,5690000.0
1962-10-23,53.49,53.49,55.19,53.24,54.96,6110000.0
1962-10-24,55.21,55.21,55.44,52.55,53.49,6720000.0
1962-10-25,54.69,54.69,55.17,53.82,55.17,3950000.0
1962-10-26,54.54,54.54,54.96,54.08,54.69,2580000.0
1962-10-29,55.72,55.72,56.38,55.34,55.34,4280000.0
1962-10-30,56.54,56.54,56.84,55.52,55.72,3830000.0
1962-10-31,56.52,56.52,57.0,56.19,56.54,3090000.0
1962-11-01,57.12,57.12,57.31,55.9,56.52,3400000.0
1962-11-02,57.75,57.75,58.19,56.78,57.12,5470000.0
1962-11-05,58.35,58.35,58.7,57.69,57.75,4320000.0
1962-11-07,58.71,58.71,59.11,57.76,58.35,4580000.0
1962-11-08,58.32,58.32,59.12,58.09,58.71,4160000.0
1962-11-09,58.78,58.78,58.99,57.9,58.32,4340000.0
1962-11-12,59.59,59.59,60.0,58.59,58.78,5090000.0
1962-11-13,59.46,59.46,60.06,59.06,59.59,4550000.0
1962-11-14,60.16,60.16,60.41,59.18,59.46,5090000.0
1962-11-15,59.97,59.97,60.67,59.74,60.16,5050000.0
1962-11-16,60.16,60.16,60.46,59.46,59.97,4000000.0
1962-11-19,59.82,59.82,60.42,59.46,60.16,3410000.0
1962-11-20,60.45,60.45,60.63,59.57,59.82,4290000.0
1962-11-21,60.81,60.81,61.18,60.19,60.45,5100000.0
1962-11-23,61.54,61.54,62.03,60.66,60.81,5660000.0
1962-11-26,61.36,61.36,62.13,60.95,61.54,5650000.0
1962-11-27,61.73,61.73,62.04,60.98,61.36,5500000.0
1962-11-28,62.12,62.12,62.48,61.51,61.73,5980000.0
1962-11-29,62.41,62.41,62.72,61.69,62.12,5810000.0
1962-11-30,62.26,62.26,62.78,61.78,62.41,4570000.0
1962-12-03,61.94,61.94,62.45,61.28,62.26,3810000.0
1962-12-04,62.64,62.64,62.93,61.77,61.94,5210000.0
1962-12-05,62.39,62.39,63.5,62.37,62.64,6280000.0
1962-12-06,62.93,62.93,63.36,62.28,62.39,4600000.0
1962-12-07,63.06,63.06,63.43,62.45,62.93,3900000.0
1962-12-10,62.27,62.27,63.35,61.96,63.06,4270000.0
1962-12-11,62.32,62.32,62.58,61.72,62.27,3700000.0
1962-12-12,62.63,62.63,63.16,62.13,62.32,3760000.0
1962-12-13,62.42,62.42,63.07,62.09,62.63,3380000.0
1962-12-14,62.57,62.57,62.83,61.96,62.42,3280000.0
1962-12-17,62.37,62.37,62.95,62.14,62.57,3590000.0
1962-12-18,62.07,62.07,62.66,61.78,62.37,3620000.0
1962-12-19,62.58,62.58,62.81,61.72,62.07,4000000.0
1962-12-20,62.82,62.82,63.28,62.44,62.58,4220000.0
1962-12-21,62.64,62.64,63.13,62.26,62.82,3470000.0
1962-12-24,62.63,62.63,63.03,62.19,62.64,3180000.0
1962-12-26,63.02,63.02,63.32,62.56,62.63,3370000.0
1962-12-27,62.93,62.93,63.41,62.67,63.02,3670000.0
1962-12-28,62.96,62.96,63.25,62.53,62.93,4140000.0
1962-12-31,63.1,63.1,63.43,62.68,62.96,5420000.0
1963-01-02,62.69,62.69,63.39,62.32,63.1,2540000.0
1963-01-03,63.72,63.72,63.89,62.67,62.69,4570000.0
1963-01-04,64.13,64.13,64.45,63.57,63.72,5400000.0
1963-01-07,64.12,64.12,64.59,63.67,64.13,4440000.0
1963-01-08,64.74,64.74,64.98,64.0,64.12,5410000.0
1963-01-09,64.59,64.59,65.22,64.32,64.74,5110000.0
1963-01-10,64.71,64.71,65.16,64.33,64.59,4520000.0
1963-01-11,64.85,64.85,65.1,64.31,64.71,4410000.0
1963-01-14,65.2,65.2,65.5,64.61,64.85,5000000.0
1963-01-15,65.11,65.11,65.62,64.82,65.2,5930000.0
1963-01-16,64.67,64.67,65.25,64.42,65.11,4260000.0
1963-01-17,65.13,65.13,65.4,64.35,64.67,5230000.0
1963-01-18,65.18,65.18,65.7,64.86,65.13,4760000.0
1963-01-21,65.28,65.28,65.52,64.64,65.18,4090000.0
1963-01-22,65.44,65.44,65.8,65.03,65.28,4810000.0
1963-01-23,65.62,65.62,65.91,65.23,65.44,4820000.0
1963-01-24,65.75,65.75,66.09,65.33,65.62,4810000.0
1963-01-25,65.92,65.92,66.23,65.38,65.75,4770000.0
1963-01-28,66.24,66.24,66.59,65.77,65.92,4720000.0
1963-01-29,66.23,66.23,66.58,65.83,66.24,4360000.0
1963-01-30,65.85,65.85,66.33,65.55,66.23,3740000.0
1963-01-31,66.2,66.2,66.45,65.51,65.85,4270000.0
1963-02-01,66.31,66.31,66.31,66.31,66.31,4280000.0
1963-02-04,66.17,66.17,66.66,65.89,66.31,3670000.0
1963-02-05,66.11,66.11,66.35,65.38,66.17,4050000.0
1963-02-06,66.4,66.4,66.76,65.88,66.11,4340000.0
1963-02-07,66.17,66.17,66.81,65.91,66.4,4240000.0
1963-02-08,66.17,66.17,66.45,65.65,66.17,3890000.0
1963-02-11,65.76,65.76,66.41,65.5,66.17,3880000.0
1963-02-12,65.83,65.83,66.01,65.16,65.76,3710000.0
1963-02-13,66.15,66.15,66.53,65.56,65.83,4960000.0
1963-02-14,66.35,66.35,66.75,65.93,66.15,5640000.0
1963-02-15,66.41,66.41,66.74,65.96,66.35,4410000.0
1963-02-18,66.52,66.52,66.96,66.1,66.41,4700000.0
1963-02-19,66.2,66.2,66.67,65.92,66.52,4130000.0
1963-02-20,65.83,65.83,66.28,65.44,66.2,4120000.0
1963-02-21,65.92,65.92,66.23,65.36,65.83,3980000.0
1963-02-25,65.46,65.46,66.09,65.24,65.92,3680000.0
1963-02-26,65.47,65.47,65.86,65.06,65.46,3670000.0
1963-02-27,65.01,65.01,65.74,64.86,65.47,3680000.0
1963-02-28,64.29,64.29,65.14,64.08,65.01,4090000.0
1963-03-01,64.1,64.1,64.75,63.8,64.29,3920000.0
1963-03-04,64.72,64.72,65.08,63.88,64.1,3650000.0
1963-03-05,64.74,64.74,65.27,64.41,64.72,3280000.0
1963-03-06,64.85,64.85,65.06,64.31,64.74,3100000.0
1963-03-07,65.26,65.26,65.6,64.81,64.85,3350000.0
1963-03-08,65.33,65.33,65.74,65.03,65.26,3360000.0
1963-03-11,65.51,65.51,65.86,65.11,65.33,3180000.0
1963-03-12,65.67,65.67,65.97,65.26,65.51,3350000.0
1963-03-13,65.91,65.91,66.27,65.54,65.67,4120000.0
1963-03-14,65.6,65.6,66.21,65.39,65.91,3540000.0
1963-03-15,65.93,65.93,66.22,65.39,65.6,3400000.0
1963-03-18,65.61,65.61,66.17,65.36,65.93,3250000.0
1963-03-19,65.47,65.47,65.85,65.19,65.61,3180000.0
1963-03-20,65.95,65.95,66.15,65.3,65.47,3690000.0
1963-03-21,65.85,65.85,66.25,65.6,65.95,3220000.0
1963-03-22,66.19,66.19,66.44,65.68,65.85,3820000.0
1963-03-25,66.21,66.21,66.6,65.92,66.19,3700000.0
1963-03-26,66.4,66.4,66.73,66.01,66.21,4100000.0
1963-03-27,66.68,66.68,66.93,66.21,66.4,4270000.0
1963-03-28,66.58,66.58,67.01,66.32,66.68,3890000.0
1963-03-29,66.57,66.57,66.9,66.23,66.58,3390000.0
1963-04-01,66.85,66.85,67.18,66.23,66.57,3890000.0
1963-04-02,66.84,66.84,67.36,66.51,66.85,4360000.0
1963-04-03,67.36,67.36,67.55,66.63,66.84,4660000.0
1963-04-04,67.85,67.85,68.12,67.28,67.36,5300000.0
1963-04-05,68.28,68.28,68.46,67.46,67.85,5240000.0
1963-04-08,68.52,68.52,68.91,68.05,68.28,5940000.0
1963-04-09,68.45,68.45,68.84,68.03,68.52,5090000.0
1963-04-10,68.29,68.29,68.89,67.66,68.45,5880000.0
1963-04-11,68.77,68.77,69.07,67.97,68.29,5250000.0
1963-04-15,69.09,69.09,69.56,68.58,68.77,5930000.0
1963-04-16,69.14,69.14,69.61,68.66,69.09,5570000.0
1963-04-17,68.92,68.92,69.37,68.47,69.14,5220000.0
1963-04-18,68.89,68.89,69.34,68.56,68.92,4770000.0
1963-04-19,69.23,69.23,69.46,68.6,68.89,4660000.0
1963-04-22,69.3,69.3,69.82,69.01,69.23,5180000.0
1963-04-23,69.53,69.53,69.83,68.95,69.3,5220000.0
1963-04-24,69.72,69.72,70.12,69.34,69.53,5910000.0
1963-04-25,69.76,69.76,70.08,69.25,69.72,5070000.0
1963-04-26,69.7,69.7,70.11,69.23,69.76,4490000.0
1963-04-29,69.65,69.65,70.04,69.26,69.7,3980000.0
1963-04-30,69.8,69.8,70.18,69.26,69.65,4680000.0
1963-05-01,69.97,69.97,70.43,69.61,69.8,5060000.0
1963-05-02,70.17,70.17,70.5,69.75,69.97,4480000.0
1963-05-03,70.03,70.03,70.51,69.78,70.17,4760000.0
1963-05-06,69.53,69.53,70.31,69.32,70.03,4090000.0
1963-05-07,69.44,69.44,69.92,69.03,69.53,4140000.0
1963-05-08,70.01,70.01,70.24,69.23,69.44,5140000.0
1963-05-09,70.35,70.35,70.74,69.86,70.01,5600000.0
1963-05-10,70.52,70.52,70.81,69.99,70.35,5260000.0
1963-05-13,70.48,70.48,70.89,70.11,70.52,4920000.0
1963-05-14,70.21,70.21,70.73,69.92,70.48,4740000.0
1963-05-15,70.43,70.43,70.77,69.87,70.21,5650000.0
